1 Level,2 Level,3 Level,4 Level,5 Level,6 Level,7 Level,8 Level,9 Level,10 Level,11 Level,12 Level,13 Level,14 Level,FoodON URI
,,,jeotgal,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03315293
,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,plant seed or nut food product,,,,,,,,,,,,FOODON_03460177
,,,plant seed food product,,,,,,,,,,,FOODON_00001173
,,,,cereal grain food product,,,,,,,,,,FOODON_00001093
,,,,,wheat food product,,,,,,,,,FOODON_00001141
,,,,,,whole wheat food product,,,,,,,,FOODON_03307448
,,,,,,,whole wheat kernel,,,,,,,http://purl.obolibrary.org/obo/FOODON_03315184
,,,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,vegetable food product,,,,,,,,,,,,FOODON_00001261
,,,plant leaf food product,,,,,,,,,,,FOODON_00002143
,,,,rapini food product,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03000056
,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,algal food product,,,,,,,,,,,,,FOODON_00001184
,,kelp food product,,,,,,,,,,,,FOODON_00001985
,,,kelp (whole or pieces),,,,,,,,,,,FOODON_03301195
,,,,kelp blade,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003815
,,,,,kelp blade (raw),,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03000274
,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,vegetable food product,,,,,,,,,,,,FOODON_00001261
,,,plant fruit food product,,,,,,,,,,,FOODON_00001057
,,,,tropical fruit food product,,,,,,,,,,FOODON_00002689
,,,,,banana food product,,,,,,,,,FOODON_00001628
,,,,,,banana,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00004183
,,,,,,,
processed food product,,,,,,,,,,,,,,FOODON_03311737
,prepared food product,,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001180
,,ossobuco,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00002534
,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,vegetable food product,,,,,,,,,,,,FOODON_00001261
,,,plant fruit food product,,,,,,,,,,,FOODON_00001057
,,,,cucurbit fruit food product,,,,,,,,,,FOODON_00001150
,,,,,melon food product,,,,,,,,,FOODON_00002029
,,,,,,melon fruit food product,,,,,,,,FOODON_00001152
,,,,,,,melon seed,,,,,,,http://purl.obolibrary.org/obo/FOODON_03307879
,,,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,vegetable food product,,,,,,,,,,,,FOODON_00001261
,,,plant fruit food product,,,,,,,,,,,FOODON_00001057
,,,,berry food product,,,,,,,,,,FOODON_00001640
,,,,,grape berry food product,,,,,,,,,FOODON_00001170
,,,,,,grape extract,,,,,,,,FOODON_00001162
,,,,,,,grape must,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001071
,,,,,,,,rosé wine must,,,,,,http://purl.obolibrary.org/obo/FOODON_00004050
,,,,,,,,,
multi-component food product,,,,,,,,,,,,,,FOODON_00002501
,multi-component plant food product,,,,,,,,,,,,,FOODON_03316579
,,plant based bakery food product,,,,,,,,,,,,FOODON_00002125
,,,plant seed based bakery food product,,,,,,,,,,,FOODON_00002151
,,,,grain based bakery food product,,,,,,,,,,FOODON_00001917
,,,,,wheat based bakery food product,,,,,,,,,FOODON_00002347
,,,,,,dumpling,,,,,,,,FOODON_03306619
,,,,,,,wonton (filled),,,,,,,http://purl.obolibrary.org/obo/FOODON_00002558
,,,,,,,,
multi-component food product,,,,,,,,,,,,,,FOODON_00002501
,multi-component plant food product,,,,,,,,,,,,,FOODON_03316579
,,eru soup,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00002970
,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,spice or herb,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001242
,,,allspice,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00002667
,,,,
multi-component food product,,,,,,,,,,,,,,FOODON_00002501
,multi-component plant food product,,,,,,,,,,,,,FOODON_03316579
,,plant product based flavoring or seasoning,,,,,,,,,,,,FOODON_00002145
,,,shatavari powder,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00004098
,,,,
processed food product,,,,,,,,,,,,,,FOODON_03311737
,prepared food product,,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001180
,,burrito,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00002510
,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,vegetable food product,,,,,,,,,,,,FOODON_00001261
,,,plant fruit food product,,,,,,,,,,,FOODON_00001057
,,,,mango food product,,,,,,,,,,FOODON_00002020
,,,,,mango,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003538
,,,,,,
processed food product,,,,,,,,,,,,,,FOODON_03311737
,processed meat food product,,,,,,,,,,,,,FOODON_00001010
,,meat sausage food product,,,,,,,,,,,,FOODON_00001007
,,,animal product sausage,,,,,,,,,,,FOODON_00001605
,,,,frankfurter,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03302012
,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,spice or herb,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001242
,,,za'atar,,,,,,,,,,,http://purl.obolibrary.org/obo/GENEPIO_0002240
,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,vegetable food product,,,,,,,,,,,,FOODON_00001261
,,,plant fruit food product,,,,,,,,,,,FOODON_00001057
,,,,citrus fruit food product,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001151
,,,,,citrus fruit,,,,,,,,,FOODON_00003324
,,,,,,fruit (raw),,,,,,,,FOODON_03304644
,,,,,,,citrus fruit (raw),,,,,,,FOODON_03301337
,,,,,,,,yuzu,,,,,,http://purl.obolibrary.org/obo/FOODON_00003732
,,,,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,sorrel food product,,,,,,,,,,,,FOODON_00003093
,,,sorrel leaf,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003647
,,,,
multi-component food product,,,,,,,,,,,,,,FOODON_00002501
,multi-component plant food product,,,,,,,,,,,,,FOODON_03316579
,,multi-component corn food product,,,,,,,,,,,,FOODON_00002330
,,,ugali,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03310288
,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,vegetable food product,,,,,,,,,,,,FOODON_00001261
,,,plant fruit food product,,,,,,,,,,,FOODON_00001057
,,,,tomato,,,,,,,,,,FOODON_03301453
,,,,,plum tomato,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003756
,,,,,,
food product component,,,,,,,,,,,,,,FOODON_00001714
,extract concentrate or isolate of plant or animal,,,,,,,,,,,,,FOODON_03420228
,,lipid food product,,,,,,,,,,,,FOODON_00002664
,,,plant lipid food product,,,,,,,,,,,FOODON_00001174
,,,,coconut oil,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03310046
,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,plant root food product,,,,,,,,,,,,FOODON_00001147
,,,vegetable-producing plant,,,,,,,,,,,FOODON_03411579
,,,,vegetable-producing plant root tuber or bulb,,,,,,,,,,FOODON_03411018
,,,,,onion plant,,,,,,,,,FOODON_03411300
,,,,,,yellow onion plant,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03414314
,,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,botanical fruit food product,,,,,,,,,,,,FOODON_00001262
,,,legume food product,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001264
,,,,pulse food product,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001209
,,,,,yam bean food product,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001204
,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,animal food product,,,,,,,,,,,,,FOODON_00004242
,,invertebrate animal food product,,,,,,,,,,,,FOODON_00001176
,,,shellfish food product,,,,,,,,,,,FOODON_00001293
,,,,shellfish,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03411433
,,,,,mollusc,,,,,,,,,FOODON_03412112
,,,,,,polyplacophoran,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03414476
,,,,,,,spiny chiton,,,,,,,http://purl.obolibrary.org/obo/FOODON_03414641
,,,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,cruciferous food product,,,,,,,,,,,,FOODON_00001169
,,,brassica food product,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003341
,,,,cauliflower food product,,,,,,,,,,FOODON_00001703
,,,,,cauliflower floret,,,,,,,,,FOODON_00003410
,,,,,,green cauliflower floret,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03000057
,,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,animal food product,,,,,,,,,,,,,FOODON_00004242
,,vertebrate animal food product,,,,,,,,,,,,FOODON_00001092
,,,mammalian meat food product,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001006
,,,,bovine meat food product,,,,,,,,,,FOODON_00001134
,,,,,beef food product,,,,,,,,,FOODON_00001041
,,,,,,beef steak,,,,,,,,FOODON_00003029
,,,,,,,beef steak (raw),,,,,,,http://purl.obolibrary.org/obo/FOODON_03311663
,,,,,,,,beef round steak (raw),,,,,,http://purl.obolibrary.org/obo/FOODON_03310591
,,,,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,vegetable food product,,,,,,,,,,,,FOODON_00001261
,,,plant leaf food product,,,,,,,,,,,FOODON_00002143
,,,,garden cress food product,,,,,,,,,,FOODON_03000034
,,,,,garden cress leaf,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03000033
,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,vegetable food product,,,,,,,,,,,,FOODON_00001261
,,,plant fruit food product,,,,,,,,,,,FOODON_00001057
,,,,pomaceous fruit food product,,,,,,,,,,FOODON_00001158
,,,,,apple food product,,,,,,,,,FOODON_00001611
,,,,,,apple (whole or pieces),,,,,,,,FOODON_03310788
,,,,,,,apple,,,,,,,FOODON_00002473
,,,,,,,,Fuji apple,,,,,,http://purl.obolibrary.org/obo/FOODON_00002862
,,,,,,,,,
multi-component food product,,,,,,,,,,,,,,FOODON_00002501
,multi-component plant food product,,,,,,,,,,,,,FOODON_03316579
,,multi-component wheat food product,,,,,,,,,,,,FOODON_00003395
,,,bread food product,,,,,,,,,,,FOODON_00001183
,,,,wheat bread food product,,,,,,,,,,FOODON_00002351
,,,,,pain au chocolat,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00002535
,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,solanaceous food product,,,,,,,,,,,,FOODON_00001165
,,,solanaceous root food product,,,,,,,,,,,FOODON_00001146
,,,,potato food product,,,,,,,,,,FOODON_00001148
,,,,,potato,,,,,,,,,FOODON_03315354
,,,,,,idaho potato,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003715
,,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,vegetable food product,,,,,,,,,,,,FOODON_00001261
,,,mushroom food product,,,,,,,,,,,FOODON_00002434
,,,,mushroom (whole or pieces),,,,,,,,,,FOODON_00002050
,,,,,mushroom fruitbody,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003528
,,,,,,Boletus mushroom,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03000430
,,,,,,,summer bolete,,,,,,,http://purl.obolibrary.org/obo/FOODON_03414539
,,,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,plant root food product,,,,,,,,,,,,FOODON_00001147
,,,jicama tuber,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003739
,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,vegetable food product,,,,,,,,,,,,FOODON_00001261
,,,plant fruit food product,,,,,,,,,,,FOODON_00001057
,,,,berry food product,,,,,,,,,,FOODON_00001640
,,,,,currant food product,,,,,,,,,FOODON_03303397
,,,,,,black currant food product,,,,,,,,FOODON_00002458
,,,,,,,black currant,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003606
,,,,,,,,
food product type (to be processed),,,,,,,,,,,,,,FOODON_00001872
,sago,,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03310136
,,
multi-component food product,,,,,,,,,,,,,,FOODON_00002501
,multi-component plant food product,,,,,,,,,,,,,FOODON_03316579
,,arepa (dish),,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003051
,,,
food product component,,,,,,,,,,,,,,FOODON_00001714
,food flavoring or seasoning product,,,,,,,,,,,,,FOODON_00001857
,,food flavoring product,,,,,,,,,,,,FOODON_00002375
,,,plant product based flavoring,,,,,,,,,,,FOODON_00002377
,,,,hops product flavoring,,,,,,,,,,FOODON_00001951
,,,,,hops,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003800
,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,animal food product,,,,,,,,,,,,,FOODON_00004242
,,vertebrate animal food product,,,,,,,,,,,,FOODON_00001092
,,,dairy food product,,,,,,,,,,,FOODON_00001256
,,,,milk or milk based food product,,,,,,,,,,FOODON_00001257
,,,,,fermented milk food product,,,,,,,,,FOODON_00001875
,,,,,,Ymer,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003184
,,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,vegetable food product,,,,,,,,,,,,FOODON_00001261
,,,chicory food product,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001730
,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,animal food product,,,,,,,,,,,,,FOODON_00004242
,,vertebrate animal food product,,,,,,,,,,,,FOODON_00001092
,,,dairy food product,,,,,,,,,,,FOODON_00001256
,,,,milk or milk based food product,,,,,,,,,,FOODON_00001257
,,,,,cow milk based food product,,,,,,,,,FOODON_00001771
,,,,,,cow milk cheese,,,,,,,,FOODON_00001127
,,,,,,,cold-pack cheese food product,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001754
,,,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,plant seed or nut food product,,,,,,,,,,,,FOODON_03460177
,,,plant seed food product,,,,,,,,,,,FOODON_00001173
,,,,seed part,,,,,,,,,,FOODON_03420178
,,,,,seed skin present,,,,,,,,,FOODON_03420135
,,,,,,seed skin present germ present,,,,,,,,FOODON_03420133
,,,,,,,germinated or sprouted seed,,,,,,,http://purl.obolibrary.org/obo/FOODON_03420102
,,,,,,,,kidney bean (raw sprouted),,,,,,http://purl.obolibrary.org/obo/FOODON_03000187
,,,,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,vegetable food product,,,,,,,,,,,,FOODON_00001261
,,,plant fruit food product,,,,,,,,,,,FOODON_00001057
,,,,plant fruit as vegetable food product,,,,,,,,,,FOODON_00002141
,,,,,squash food product,,,,,,,,,FOODON_00002271
,,,,,,squash,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003539
,,,,,,,winter squash,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003946
,,,,,,,,spaghetti squash,,,,,,http://purl.obolibrary.org/obo/FOODON_03000077
,,,,,,,,,spaghetti squash (raw),,,,,http://purl.obolibrary.org/obo/FOODON_03000078
,,,,,,,,,,
processed food product,,,,,,,,,,,,,,FOODON_03311737
,prepared food product,,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001180
,,mexican rice (dish),,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00002867
,,,
food product by meal type,,,,,,,,,,,,,,FOODON_00002373
,beverage food product,,,,,,,,,,,,,FOODON_03301977
,,fermented beverage,,,,,,,,,,,,FOODON_00001094
,,,wine or wine-like food product,,,,,,,,,,,FOODON_00002364
,,,,grape based wine or wine-like food product,,,,,,,,,,FOODON_00001925
,,,,,grape wine,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03301014
,,,,,,red wine,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03310272
,,,,,,,Carignane wine,,,,,,,http://purl.obolibrary.org/obo/FOODON_00002625
,,,,,,,,
food product by process,,,,,,,,,,,,,,FOODON_00002645
,bakery food product,,,,,,,,,,,,,FOODON_00001626
,,cookie food product,,,,,,,,,,,,FOODON_00001762
,,,cookie,,,,,,,,,,,FOODON_03301585
,,,,oatmeal raisin cookie,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003294
,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,animal food product,,,,,,,,,,,,,FOODON_00004242
,,invertebrate animal food product,,,,,,,,,,,,FOODON_00001176
,,,shellfish food product,,,,,,,,,,,FOODON_00001293
,,,,shellfish,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03411433
,,,,,mollusc,,,,,,,,,FOODON_03412112
,,,,,,bivalve,,,,,,,,FOODON_03412113
,,,,,,,oyster,,,,,,,http://purl.obolibrary.org/obo/FOODON_03411224
,,,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,animal food product,,,,,,,,,,,,,FOODON_00004242
,,vertebrate animal food product,,,,,,,,,,,,FOODON_00001092
,,,fish food product,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001248
,,,,salmon food product,,,,,,,,,,FOODON_00002220
,,,,,gravlax,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00002516
,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,animal food product,,,,,,,,,,,,,FOODON_00004242
,,vertebrate animal food product,,,,,,,,,,,,FOODON_00001092
,,,mammalian meat food product,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001006
,,,,swine food product,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001132
,,,,,pork food product,,,,,,,,,FOODON_00002663
,,,,,,pork meat food product,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001038
,,,,,,,pork ribs,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003270
,,,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,animal food product,,,,,,,,,,,,,FOODON_00004242
,,vertebrate animal food product,,,,,,,,,,,,FOODON_00001092
,,,mammalian meat food product,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001006
,,,,intestine casings (edible),,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03302297
,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,animal food product,,,,,,,,,,,,,FOODON_00004242
,,invertebrate animal food product,,,,,,,,,,,,FOODON_00001176
,,,shellfish food product,,,,,,,,,,,FOODON_00001293
,,,,shellfish,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03411433
,,,,,mollusc,,,,,,,,,FOODON_03412112
,,,,,,bivalve,,,,,,,,FOODON_03412113
,,,,,,,clam,,,,,,,http://purl.obolibrary.org/obo/FOODON_03411331
,,,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,sapodilla food product,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00004249
,,,tropical fruit,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003567
,,,,sapodilla fruit,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00004250
,,,,,
food material by characteristic,,,,,,,,,,,,,,FOODON_00002454
,food (liquid),,,,,,,,,,,,,FOODON_03430130
,,soup food product,,,,,,,,,,,,FOODON_00002257
,,,plant soup food product,,,,,,,,,,,FOODON_00002155
,,,,vegetable soup food product,,,,,,,,,,FOODON_00002335
,,,,,rasam (dish),,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03601050
,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,animal food product,,,,,,,,,,,,,FOODON_00004242
,,vertebrate animal food product,,,,,,,,,,,,FOODON_00001092
,,,mammalian meat food product,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001006
,,,,bovine meat food product,,,,,,,,,,FOODON_00001134
,,,,,beef food product,,,,,,,,,FOODON_00001041
,,,,,,roast beef,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00002734
,,,,,,,
food product by meal type,,,,,,,,,,,,,,FOODON_00002373
,beverage food product,,,,,,,,,,,,,FOODON_03301977
,,fermented beverage,,,,,,,,,,,,FOODON_00001094
,,,wine or wine-like food product,,,,,,,,,,,FOODON_00002364
,,,,grape based wine or wine-like food product,,,,,,,,,,FOODON_00001925
,,,,,grape wine,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03301014
,,,,,,white wine,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03310273
,,,,,,,Riesling wine,,,,,,,http://purl.obolibrary.org/obo/FOODON_00002601
,,,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,animal food product,,,,,,,,,,,,,FOODON_00004242
,,vertebrate animal food product,,,,,,,,,,,,FOODON_00001092
,,,mammalian meat food product,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001006
,,,,meat (whole or pieces),,,,,,,,,,FOODON_03317170
,,,,,meat (raw),,,,,,,,,FOODON_03306429
,,,,,,lung (raw),,,,,,,,FOODON_00002824
,,,,,,,cow lung (raw),,,,,,,http://purl.obolibrary.org/obo/FOODON_00002710
,,,,,,,,
processed food product,,,,,,,,,,,,,,FOODON_03311737
,prepared food product,,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001180
,,taco,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03307744
,,,
processed food product,,,,,,,,,,,,,,FOODON_03311737
,prepared food product,,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001180
,,leftover,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00002952
,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,vegetable food product,,,,,,,,,,,,FOODON_00001261
,,,plant fruit food product,,,,,,,,,,,FOODON_00001057
,,,,pomaceous fruit food product,,,,,,,,,,FOODON_00001158
,,,,,apple food product,,,,,,,,,FOODON_00001611
,,,,,,apple (whole or pieces),,,,,,,,FOODON_03310788
,,,,,,,apple flour,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003605
,,,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
